CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TAB_VII_A1_1_QT_DIRCRED_RISCO;TAB_VII_A1_2_VL_DIRCRED_RISCO;TAB_VII_A2_1_QT_DIRCRED_SEM_RISCO;TAB_VII_A2_2_VL_DIRCRED_SEM_RISCO;TAB_VII_A3_1_QT_DIRCRED_VENC_AD;TAB_VII_A3_2_VL_DIRCRED_VENC_AD;TAB_VII_A4_1_QT_DIRCRED_VENC_INAD;TAB_VII_A4_2_VL_DIRCRED_VENC_INAD;TAB_VII_A5_1_QT_DIRCRED_INAD;TAB_VII_A5_2_VL_DIRCRED_INAD;TAB_VII_B1_1_QT_CEDENTE;TAB_VII_B1_2_VL_CEDENTE;TAB_VII_B1_3_VL_CONTAB_CEDENTE;TAB_VII_B2_1_QT_PREST;TAB_VII_B2_2_VL_PREST;TAB_VII_B2_3_VL_CONTAB_PREST;TAB_VII_B3_1_QT_TERCEIRO;TAB_VII_B3_2_VL_TERCEIRO;TAB_VII_B3_3_VL_CONTAB_TERCEIRO;TAB_VII_C_1_QT_SUBST;TAB_VII_C_2_VL_SUBST;TAB_VII_C_3_VL_CONTAB_SUBST;TAB_VII_D_1_QT_RECOMPRA;TAB_VII_D_2_VL_RECOMPRA;TAB_VII_D_3_VL_CONTAB_RECOMPRA
31.030.854/0001-44;GRIF CREDITO PULVERIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.164.462/0001-78;TARANIS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.519/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XP CRÉDITO MIDDLE;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.543/0001-74;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE INFRA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.568/0001-78;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE SECURITIZAÇÃO;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.216.756/0001-04;GREEN AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;13362.00;103150706.25;0.00;0.00;9925.00;75733613.16;0.00;0.00;3437.00;27417093.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.238.162/0001-96;MINASFAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.353.284/0001-23;COCARI FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.600/0001-30;DSX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;369.00;432435.45;1213.00;4007080.37;318.00;398999.89;0.00;0.00;51.00;33435.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.00;561901.35;1405226.63
31.368.739/0001-84;KATCH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.761/0001-24;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PAGBEM;2024-05-31;156519.00;332076702.30;0.00;0.00;156519.00;332076702.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.812/0001-18;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL EMPÍRICA PME RESPONSABILIDADE LIMITADA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.368.832/0001-99;UNIMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.392.303/0001-20;BACK TO SUCCESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;109.00;1665748.77;0.00;0.00;102.00;1602349.84;0.00;0.00;7.00;63398.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.405.473/0001-00;BDI NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.495.065/0001-89;JP MM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;167277.00;34336738.11;0.00;0.00;167277.00;34336738.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1607.00;377288.34;377288.34;0.00;0.00;0.00;0.00;0.00;0.00
31.523.738/0001-67;IMPETUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;17278.00;50078515.86;4.00;512673.45;17278.00;50078515.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.523.773/0001-86;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALI CRÉDITO;2024-05-31;14363.00;3103945.81;0.00;0.00;14363.00;3103945.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.544.287/0001-44;DUBLIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.570.767/0001-80;FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADEPAY VAREJO I - RESPONSABILIDADE  LIMITADA;2024-05-31;47154.00;162378508.93;0.00;0.00;47154.00;162378508.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;819139.78;819113.07
31.570.816/0001-84;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ MULTIESTRATÉGIA II DE RESPONSABILIDADE  LIMITADA;2024-05-31;243865.00;11237815.11;0.00;0.00;243865.00;11237815.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.570.850/0001-59;MITTU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;2610.00;1806834.85;1.00;49999.83;2610.00;1806834.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.608.972/0001-97;GAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;11.00;4779869.33;4.00;164520.06;11.00;4779869.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4027023.94;4027023.94
31.658.884/0001-08;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONFIANÇA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.739.328/0001-58;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.739.396/0001-17;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF III;2024-05-31;142683.00;67303908.58;0.00;0.00;142683.00;67303908.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;461.00;727110.24;727744.06
31.771.948/0001-74;VLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-05-31;1607.00;32492609.55;0.00;0.00;1431.00;27317162.34;0.00;0.00;176.00;5175447.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.772.126/0001-08;IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2024-05-31;505.00;9027111.35;151.00;2346606.55;504.00;9000477.35;0.00;0.00;1.00;26634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;16623.22;904076.11
31.772.157/0001-69;SERRA DO MAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.809.060/0001-83;TG SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.844.721/0001-01;PONTUAL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMIT;2024-05-31;123.00;3173436.37;2556.00;103459829.37;123.00;3173436.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;108.00;7312696.36;8741354.45
31.847.367/0001-79;SOMA FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.847.511/0001-77;EXITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.848.028/0001-07;NAZARÉ MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.881.591/0001-87;3B FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADO;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.881.619/0001-86;OPTACRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;3321.00;7653407.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;311581.25;311271.79
31.894.563/0001-02;BELSINOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;2155.00;5610092.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;112.00;327713.53;408004.62
31.894.591/0001-11;RIO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;2417.00;17988726.41;0.00;0.00;2367.00;17659543.84;0.00;0.00;50.00;329182.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.933.790/0001-91;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS INVISTA ATIVOS ALTERNATIVOS I;2024-05-31;0.00;0.00;5.00;9366239.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
31.962.973/0001-35;CREDIHOME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.024.768/0001-91;GFS EXCELÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.068.046/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BUDAPESTE 01;2024-05-31;223.00;12876379.61;0.00;0.00;223.00;12876379.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.101.535/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DMCARD;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.113.780/0001-72;PASSO FUNDO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS ABERTO;2024-05-31;989.00;29555560.27;3476.00;660443447.49;989.00;29555560.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;36392.34;36392.34
32.113.853/0001-26;FUNTTEL DPR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.113.885/0001-21;MN I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.150.193/0001-53;CRUCE I FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.155.992/0001-12;GOLDEN BIRD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.156.003/0001-05;ATLÂNTICO CORPORATE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2024-05-31;0.00;0.00;86.00;1746037.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.156.017/0001-29;POLONIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO - FIDC NP;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.156.021/0001-97;MISTHOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.156.038/0001-44;SUN CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;0.00;0.00;2760.00;64446644.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;161.00;6610930.29;6589427.38
32.156.052/0001-48;RONEPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;28271.00;33564212.32;515.00;72578.78;27556.00;29255494.12;0.00;0.00;715.00;4308718.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.156.057/0001-70;HARVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;25.00;555432.17;1569.00;14813975.96;25.00;555432.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.159.534/0001-51;ITAU PRECISION ADVANCED FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.162.586/0001-87;GC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;876.00;3790879.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45.00;118419.31;195838.45
32.182.678/0001-29;RIZA MEYENII CESSÃO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.202.903/0001-41;MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;79.00;337979.10;12481.00;48282835.25;63.00;240484.77;0.00;0.00;16.00;97494.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;463.00;1490036.85;1823559.06
32.222.848/0001-51;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS X;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.240.412/0001-95;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS ESPORTES;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.273.345/0001-05;PSS ABSOLUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-05-31;0.00;0.00;1.00;70250.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.238/0001-00;SAM 2 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.315/0001-13;JAZZ FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.338/0001-28;JAZZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.365/0001-09;FCC I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.415/0001-40;DELTA ENERGIA STRATEGY - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.432/0001-87;MALMO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.528/0001-45;SANTA ALICE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.571/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS V11;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.625/0001-38;WELLESLEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.274.874/0001-23;CREDIT PARTNERS FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIOS;2024-05-31;0.00;0.00;7404.00;113168091.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.287.668/0001-58;ARKOS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.287.737/0001-23;B4 TRUST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-05-31;0.00;0.00;2126.00;44929618.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.295.244/0001-35;CREDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2024-05-31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
32.302.142/0001-08;AVCALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;3.00;777587.71;45.00;5410956.61;3.00;777587.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;1443474.93;1452712.59
32.302.163/0001-15;ALPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-05-31;4303.00;21420371.60;60.00;1916188.35;4301.00;21395829.24;0.00;0.00;2.00;24542.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32.00;436879.03;431243.96
